"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2020,16,134944904,27,9,16119775
2020,4,134944983,3.2,1,16123095
2020,4,134940224,1,9,16119788
2020,12,134945001,1,1,16123105
2020,18,134945001,,,16123106
2020,4,134945001,200,9,16119801
2020,8,134939475,1.169,1,16123038
2020,2,123880825,0.8,1,13712726
2020,2,123880874,9.4,1,13712735
2020,2,123876854,0.01,1,13712710
2020,2,124976333,1,11,13977769
2020,4,124976333,1,11,13982639
2020,4,134939473,1,11,16123037
2020,4,134945000,47,9,16119798
2020,5,124985240,1,11,13987581
2020,4,124984827,0.32,1,13982509
2020,4,124979618,0.29,1,13987480
2020,4,124979740,0.347,1,13987509
2020,15,124985218,1,11,13977749
2020,5,124979897,0.02,1,13987580
2020,1,124979998,0.21,1,13987590
2020,5,124980066,1,11,13987596
2020,2,124980066,1,11,13987597
2020,2,124980068,0.1,1,13987598
2020,4,130886680,0.21,1,15221536
2020,2,122534282,1.5,1,13292970
2020,2,122534284,11,1,13288007
2020,16,122534261,0.8,1,13287998
2020,2,122534258,0.05,1,13287994
2020,4,122534258,0.64,1,13287995
2020,16,122534260,0.4,1,13287997
2020,1,130885920,0.5,1,15221442
2020,2,130881725,0.01,1,15221438
2020,1,122569722,1,11,13303351
2020,2,122540876,0.27,1,13281907
2020,5,122569741,0.02,1,13303353
2020,4,122565683,1,11,13298517
2020,16,122565683,1,1,13298518
2020,2,122534257,0.86,1,13287993
2020,1,122534270,0.6,1,13288002
2020,2,130885938,3.6,1,15221447
2020,4,130885938,1,9,15221448
2020,2,130885849,3.3,1,15221439
2020,5,130885904,94.7,1,15225018
2020,4,130886105,9.6,1,15221460
2020,4,122563443,1,11,13293797
2020,1,122569797,1,11,13303359
2020,5,130886058,38.7,1,15221451
2020,2,130886103,0.22,1,15221456
2020,4,130886103,0.34,1,15221457
2020,2,130882006,0.61,1,15221458
2020,16,130886002,6.4,1,15221449
2020,1,130881818,2.5,1,15225021
2020,4,130881818,5,9,15225020
2020,1,130886060,8,1,15221452
2020,4,130886118,0.51,1,15221469
2020,2,124975315,,,13977482
2020,4,124984599,378,9,13977486
2020,4,124975344,21.7,9,13977488
2020,13,124984611,15,9,13982475
2020,4,124975404,1.76,1,13977491
2020,16,124975408,0.02,1,13977494
2020,4,124975408,0.66,1,13977493
2020,5,124975408,7.693,3,13977492
2020,17,124975417,,,13977496
2020,5,124975483,,,13977499
2020,4,124975531,0.51,1,13977516
2020,2,124975535,0.53,1,13977520
2020,4,124975549,0.64,1,13977527
2020,4,124975551,0.32,1,13977528
2020,4,124975553,0.32,1,13977530
2020,4,130886104,0.64,1,15221459
2020,4,130886123,10,9,15221470
2020,12,133947467,1,9,15959434
2020,1,133947713,29,1,15964335
2020,16,133947713,1.41,1,15959450
2020,8,133947713,52,9,15959449
2020,15,133951088,3,9,15964357
2020,4,133947960,5,9,15964360
2020,15,133947971,1,11,15959493
2020,4,133947973,1,11,15959494
2020,5,136045656,1,1,16323266
2020,8,136041015,1,9,16323274
2020,2,136045794,3.7,1,16323283
2020,2,136041032,0.28,1,16318399
2020,4,134940219,1.6,1,16123093
2020,4,134944990,1,9,16123099
2020,4,134940232,175,9,16123102
2020,1,134940232,0,1,16119793
2020,2,126932168,48.5,1,14538571
2020,18,126932168,,,14538572
2020,2,126932168,1,9,14533203
2020,4,123880619,108.5,9,13712688
2020,12,123880769,1.2,1,13712707
2020,4,123880791,0.64,1,13712716
2020,4,123885120,0.51,1,13697796
2020,15,123880935,1,9,13707882
2020,5,123885001,10.4,1,13697781
2020,2,132980643,8.3,1,15778661
2020,4,132980662,0.16,1,15778669
2020,4,132978989,2,9,15793023
2020,1,132978989,0.9,1,15793022
2020,1,132980644,8,1,15778662
2020,1,132979191,0.5,1,15778678
2020,12,132980679,2,1,15778679
2020,12,132980712,10.9,1,15778685
2020,2,132980744,2.98,1,15778687
2020,1,132979310,0.5,1,15778690
2020,4,132979344,1,11,15793079
2020,4,132980811,45.63,1,15778692
2020,1,132979456,0.4,1,15778694
2020,13,132979462,1,11,15793092
2020,2,132979535,3.399,1,15778696
2020,2,132980943,1,1,15793111
2020,5,132980991,0.96,1,15793128
2020,16,132984707,1,11,15793141
2020,1,132984723,1,11,15793146
2020,12,132984741,0.34,1,15793150
2020,4,132981072,4.339,1,15778728
2020,4,132981073,1,11,15778729
2020,4,132984822,1,11,15793160
2020,13,132981115,1,11,15778733
2020,13,132984879,1,11,15793163
2020,12,132984969,0.31,1,15793179
2020,2,132985053,0.89,1,15793182
2020,2,132985246,0.1,1,15793192
2020,13,132985591,0.5,1,15793215
2020,12,127661283,14.95,1,14634765
2020,17,127661283,1,11,14638694
2020,15,127661298,0.021,1,14638696
2020,4,127661298,0.046,1,14638695
2020,17,124975487,2,3,13977500
2020,2,124975507,2.66,3,13982488
2020,5,124975507,1,3,13982489
2020,12,124984784,0.89,1,13982494
2020,11,124975517,2,9,13977508
2020,2,124975525,0.4,1,13977513
2020,4,124975533,1.6,1,13977518
2020,16,124975538,0.5,1,13977522
2020,1,124975538,1.4,1,13977521
2020,4,124975561,0.64,1,13977532
2020,5,124975568,1,1,13977536
2020,2,124975568,35.399,1,13977535
2020,16,124975532,0.29,1,13977517
2020,16,124975534,0.32,1,13977519
2020,12,124975523,3.6,1,13977512
2020,5,124975736,7.36,1,13977555
2020,5,124975904,16.899,1,13977639
2020,1,126934642,0.2,1,14533196
2020,12,126932179,0.1,1,14533206
2020,4,126932179,1,11,14538573
2020,12,124976149,152.199,1,13977740
2020,5,124979913,1,11,13987582
2020,1,124976299,11.4,1,13977765
2020,5,124976299,1,3,13977766
2020,12,124979582,1.5,1,13982474
2020,2,124975513,1,1,13977507
2020,2,124975527,0.9,1,13977514
2020,16,124984815,0.29,1,13982504
2020,2,124975633,1,11,13977541
2020,1,124975989,1,1,13982592
2020,4,124976217,4,9,13977752
2020,8,124976236,1,11,13977754
2020,1,124985267,0.38,1,13987584
2020,4,136041028,1.6,1,16318395
2020,5,136041030,1.7,4,16323281
2020,4,136045934,0.001,1,16323313
2020,15,136041292,1,11,16323326
2020,1,136046252,0.1,1,16318460
2020,4,124975350,195.3,9,13982473
2020,4,124984688,,,13987474
2020,12,124979601,0.22,1,13987475
2020,1,124979693,0.9,1,13987490
2020,5,124979775,8.06,1,13987531
2020,2,123885135,0.15,1,13697801
2020,4,123880857,217,1,13712731
2020,12,123885206,0.5,1,13697807
2020,4,123885206,13,9,13697808
2020,17,134939692,1,11,16122999
2020,4,134939692,5.4,1,16122998
2020,4,134944765,,,16123074
2020,4,134940220,3.2,1,16119781
2020,4,134940236,0.217,1,16123104
2020,2,134940236,0.5,1,16119799
2020,12,134939434,1,1,16123030
2020,15,134939434,1,11,16123028
2020,13,134939481,2,9,16119756
2020,18,134940228,,,16123100
2020,13,134940228,53,9,16119791
2020,16,134940228,785,9,16119790
2020,1,133947818,1,1,15964342
2020,15,133947818,104.89,1,15959471
2020,1,133947977,1,9,15959495
2020,4,133947475,20,9,15959436
2020,5,133947905,1,11,15964355
2020,8,133947845,1,11,15964346
2020,4,133947845,55,9,15959473
2020,5,133951092,1,9,15964358
2020,2,136040772,,,16323253
2020,16,136040876,6,9,16323265
2020,4,134939751,0.1,1,16119740
2020,5,133947412,181,1,15959432
2020,4,133950616,0.66,1,15964313
2020,16,133947716,1.56,1,15959452
2020,2,133947839,0.57,1,15964345
2020,4,133947461,,,15964315
2020,4,133947832,1,11,15964343
2020,4,133947469,,,15959435
2020,2,136046201,4.4,1,16318445
2020,4,136041149,1,11,16323297
2020,1,136041149,1,1,16323298
2020,8,136041481,1,9,16323351
2020,4,136041481,1,9,16318442
2020,1,136041481,1,11,16318443
2020,4,130886702,21,9,15221543
2020,15,130886702,4,9,15221544
2020,4,131792724,10,9,15513641
2020,15,131584605,1,11,15482478
2020,4,131584605,1,11,15482479
2020,8,131581552,2,9,15482484
2020,13,131581625,1,11,15482495
2020,4,131582171,1,11,15468998
2020,1,129197336,6,1,14947410
2020,4,129201065,3,9,14953164
2020,8,129201065,71,9,14947414
2020,4,129869169,,,15093076
2020,4,129869175,2,9,15093077
2020,1,129869175,0.5,1,15087940
2020,1,129872328,1,1,15093074
2020,16,129872403,434,1,15093096
2020,1,129869447,1,9,15087952
2020,2,129869509,0.44,1,15093126
2020,4,129874927,0.023,1,15093175
2020,13,132981123,1,11,15793164
2020,13,132985230,1,11,15778743
2020,5,132985230,1,11,15793190
2020,2,132985277,0.28,1,15778748
2020,8,128431673,,,14796316
2020,4,128432213,0.64,1,14796358
2020,16,128432227,1,9,14796365
2020,1,128432306,9.9,1,14796376
2020,12,128432552,1,11,14796414
2020,13,128432552,1,11,14796416
2020,15,128432649,1,11,14796431
2020,4,128433081,1,9,14796494
2020,4,128433111,1,9,14796495
2020,11,128432811,152.93,1,14796462
2020,16,128431672,14,9,14796315
2020,4,128431845,26,9,14796321
2020,1,128431997,250,1,14796326
2020,16,128432037,217,1,14796336
2020,5,128432215,6,4,14796360
2020,2,128432220,0.68,1,14796363
2020,15,128432330,1,11,14796377
2020,2,128432585,0.67,1,14796424
2020,5,128432779,2169.909,1,14796454
2020,4,134944755,2,9,16119771
2020,8,134945003,50,5,16123107
2020,4,134945003,1,9,16119802
2020,16,133950799,16,9,15959446
2020,4,133950799,651,1,15959445
2020,1,133950799,324,1,15964329
2020,1,133947854,7.9,1,15964353
2020,8,133947854,1,11,15964354
2020,4,133947854,1,11,15959476
2020,5,133947948,1,1,15959485
2020,1,133947505,,,15959437
2020,2,133947967,1,1,15959492
2020,4,136045584,,,16318382
2020,8,136040858,200,9,16323263
2020,2,136040858,1,1,16323262
2020,4,136041177,116,1,16323305
2020,1,136041177,1,1,16323307
2020,2,136046193,1,1,16318444
2020,1,136046193,1,1,16323352
2020,2,134939479,1,11,16119757
2020,5,134939479,6,3,16123039
2020,4,136046296,1,11,16318469
2020,12,134944673,7.7,1,16119770
2020,1,134939348,1,1,16123011
2020,2,134939348,24.5,1,16123009
2020,4,134939348,1,9,16123010
2020,15,134939877,130.319,1,16119758
2020,5,134944820,2,1,16123078
2020,9,134944894,948,1,16123081
2020,5,134945029,1,9,16123109
2020,2,134939310,66.9,1,16123000
2020,4,134939310,1,1,16119729
2020,8,134944891,10.5,9,16123080
2020,4,134939862,1.189,9,16123040
2020,8,136045607,25,9,16323260
2020,12,136041279,3.7,1,16323323
2020,15,133950951,405,9,15964338
2020,7,133950951,5,9,15964337
2020,1,133950951,1,1,15964339
2020,4,133947472,0.13,1,15964318
2020,4,136045795,1.6,1,16323284
2020,5,136041143,1,11,16318407
2020,4,136045796,0.29,1,16318400
2020,7,136041307,1,11,16323327
2020,8,136046261,0.11,1,16323363
2020,4,133947813,31.729,1,15959470
2020,2,133947957,1,11,15959488
2020,1,133951120,1,11,15964361
2020,4,136040768,5,9,16323252
2020,4,136041250,0.53,1,16318415
2020,16,136045712,11067,1,16323267
2020,2,136041035,15,1,16323287
2020,16,128432042,22,1,14796340
2020,1,128432042,8,1,14796339
2020,5,128432351,1,11,14796384
2020,1,128432706,0.35,1,14796444
2020,1,128432786,3.86,1,14796455
2020,4,128432786,1,1,14796456
2020,4,128432882,1,11,14796469
2020,15,128432906,28,9,14796475
2020,5,128432950,1,11,14796487
2020,4,128431898,,,14796323
2020,5,128432133,1,4,14796350
2020,4,128432218,0.32,1,14796362
2020,15,128432432,1,11,14796401
2020,1,128432808,11.57,1,14796460
2020,1,128432863,1,11,14796466
2020,2,128433114,1,9,14796497
2020,16,134940223,1.02,1,16119785
2020,4,134940257,26.95,1,16119807
2020,17,134940257,1,11,16119808
2020,18,134940257,,,16123113
2020,4,128432071,0.02,1,14796345
2020,5,128432629,44.96,1,14796430
2020,2,128433072,0.5,1,14796493
2020,12,128433072,2.2,1,14796492
2020,16,128431998,430,1,14796327
2020,4,128431835,7,9,14796320
2020,16,128432020,22,1,14796331
2020,16,128432040,814,1,14796337
2020,2,128432210,0.69,1,14796357
2020,4,128432482,1,11,14796408
2020,16,131581811,1,11,15468948
2020,8,131581938,1,11,15468961
2020,4,131582081,1,11,15482524
2020,16,131582576,1,9,15469055
2020,1,131582576,823.23,1,15469054
2020,2,131583143,1.7,1,15482591
2020,4,128431796,,,14796318
2020,4,128432033,303,1,14796335
2020,2,128433013,10.199,1,14796489
2020,4,128431942,,,14796324
2020,4,128432339,1,11,14796378
2020,5,128432851,2,3,14796464
2020,15,128432851,1,9,14796465
2020,16,128432907,71,9,14796476
2020,4,128432053,868,1,14796344
2020,1,128432054,8,1,14796343
2020,4,128432745,1,11,14796451
2020,13,128432871,1,1,14796467
2020,4,128431829,3,9,14796319
2020,4,128432156,3,9,14796353
2020,16,128432080,3.824,1,14796346
2020,5,128432188,3.5,4,14796354
2020,1,128432196,0.5,1,14796355
2020,9,128432345,1,11,14796382
2020,11,128432345,1,11,14796383
2020,2,128432878,1,11,14796468
2020,12,128432101,0.78,1,14796347
2020,16,128432101,2,9,14796348
2020,2,128432341,3,1,14796379
2020,4,128432951,1,11,14796488
2020,15,128433113,35.5,9,14796496
2020,2,128431793,0.4,1,14796317
2020,16,128432048,1519,1,14796341
2020,8,128432421,1,11,14796398
2020,1,128432818,97.069,1,14796463
2020,4,128432938,1,11,14796483
2020,1,128432938,1,11,14796482
2020,4,128432947,1,11,14796486
2020,15,136045982,0.05,1,16318418
2020,2,136046223,1,1,16318456
2020,1,136046223,1,11,16318455
2020,1,128432223,2.3,1,14796364
2020,1,128432022,1,1,14796332
2020,8,128432022,6,9,14796334
2020,16,128432022,1519,1,14796333
2020,2,128432199,0.5,1,14796356
2020,4,128432484,1,11,14796409
2020,1,128432587,8,1,14796425
2020,4,128432587,1,11,14796426
2020,4,128432922,1,11,14796479
2020,4,128433115,,,14796498
2020,4,131788997,11,1,15508810
2020,2,131788997,74,1,15508808
2020,16,131788997,41,1,15508809
2020,2,130881925,600,1,15225034
2020,1,131788943,2,1,15508795
2020,5,130889682,4.6,1,15225362
2020,5,130889682,1,9,15225361
2020,4,130889682,3,9,15225360
2020,13,131581582,1,9,15468926
2020,2,131581598,3.649,1,15482490
2020,4,131581608,1,11,15468930
2020,2,131581646,1,11,15468936
2020,15,131581711,1,11,15468943
2020,1,131582014,0.8,1,15468973
2020,5,131582014,1,1,15468974
2020,13,131582069,1.5,1,15468981
2020,4,131585014,1,11,15482523
2020,4,131582213,3,1,15482550
2020,5,131585850,1,11,15469076
2020,16,131583177,1,11,15482595
2020,4,130881876,,,15225031
2020,4,130886116,0.32,1,15221466
2020,4,130886126,1,9,15221471
2020,16,131584854,1,11,15482506
2020,4,131584935,1,11,15468965
2020,15,131584935,1,11,15468966
2020,4,130889681,1,9,15225359
2020,1,131582030,0.5,1,15482521
2020,4,131582046,1,11,15468977
2020,4,131582048,1,11,15468978
2020,4,131582078,1,11,15468983
2020,1,131585017,1.72,1,15468984
2020,4,131585087,1,11,15482547
2020,13,131582213,1,9,15482551
2020,1,131585231,0.5,1,15469026
2020,12,131585281,753.569,1,15469031
2020,4,131582500,1,11,15482577
2020,8,131582513,1,11,15482578
2020,16,131585335,1,11,15482579
2020,1,131585360,1,1,15469051
2020,15,131585360,3.48,9,15469050
2020,8,131585360,1,11,15469052
2020,13,134939726,1,11,16119734
2020,15,134939726,1,11,16119735
2020,5,134940078,1,1,16123079
2020,4,134940238,0.954,1,16119800
2020,4,134945010,64.449,1,16119805
2020,4,134945010,40,9,16119804
2020,18,134945010,,,16119806
2020,17,130885900,,,15221440
2020,4,130885923,17,9,15225024
2020,1,133947731,1,1,15959456
2020,17,131788875,9,9,15508793
2020,1,131792972,0.7,1,15513661
2020,4,133950610,50,9,15964307
2020,4,133950618,,,15964314
2020,12,133947448,4,1,15964311
2020,4,133947448,977,9,15964310
2020,4,133947455,0.063,1,15959433
2020,4,133950623,1,9,15964317
2020,4,133950664,484,9,15964320
2020,1,133950664,0.1,1,15959438
2020,11,133950674,8,9,15959441
2020,12,133950674,2.5,1,15959440
2020,4,133950702,17.8,1,15964321
2020,1,133950702,7.5,1,15964322
2020,2,133950803,1,9,15959447
2020,16,133950888,1.89,1,15964333
2020,4,133950954,1,9,15959455
2020,1,133950996,0.18,1,15959466
2020,11,133947800,13.75,1,15959468
2020,12,133947809,250.119,1,15964341
2020,5,133947809,1,1,15959469
2020,1,133951036,1,11,15959474
2020,4,133947964,1,11,15959491
2020,15,133947964,1,11,15959490
2020,4,131788773,4,9,15508780
2020,1,131788991,0.7,1,15508800
2020,1,131792973,0.3,1,15508806
2020,4,134940221,0.64,1,16119782
2020,4,134944996,0.434,1,16119794
2020,8,130886083,10,9,15221455
2020,16,130886109,1.6,1,15225042
2020,4,130889683,13,9,15225363
2020,1,130881796,0.3,1,15225017
2020,4,130881822,,,15221441
2020,4,130886673,21,9,15221534
2020,4,130881830,4.598,1,15225023
2020,1,130881830,5.1,1,15225022
2020,4,130882008,3.84,1,15221463
2020,4,130882028,50,9,15225044
2020,11,130885925,,,15221445
2020,4,130885933,3,9,15225027
2020,4,133951025,1,11,15964344
2020,4,130886672,13,9,15221533
2020,2,130882012,3.5,1,15225043
