"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,123908000,112400732,1,1,,,,,,"",,,"",,
2019,123904623,112400744,2,4,,,,5,51,"F",1,2,"",51,0
2019,123904621,112400744,1,4,,,,5,54,"M",1,2,"R",54,0
2019,123908014,112400744,3,8,,,,,,"",,,"",,
2019,123903466,112402111,1,4,,,,5,54,"M",1,,"",54,0
2019,123903471,112402117,1,1,,,,,,"",,,"",,
2019,123903475,112402119,1,1,,,,,,"",,,"",,
2019,123903481,112402127,1,8,,,,,,"",,,"",,
2019,123906866,112399683,1,4,,,,5,26,"M",1,,"R",26,0
2019,123906869,112402141,1,4,,,,5,71,"M",1,,"R",71,0
2019,123903504,112402147,1,4,,,,5,50,"M",1,,"R",50,0
2019,123903512,112399698,1,4,,,,5,45,"M",1,,"",45,0
2019,123906892,112399707,1,4,,,,5,62,"M",1,,"R",62,0
2019,123906881,112402153,1,4,,,,5,65,"M",1,,"",65,0
2019,123903528,112402167,1,4,,,,5,81,"F",1,,"N",81,0
2019,123906899,112402173,1,4,,,,5,35,"M",1,2,"",35,0
2019,123906914,112402179,1,4,,,,5,32,"M",1,2,"",32,0
2019,123903547,112402182,1,4,,,,5,71,"M",1,,"N",71,0
2019,123903572,112402204,1,4,,,,5,57,"F",1,2,"R",57,0
2019,123906967,112402215,1,4,,,,5,62,"M",1,2,"R",62,0
2019,123906980,112399786,1,4,,,,5,32,"F",1,,"",32,0
2019,123903608,112399827,1,4,,,,5,30,"F",1,,"R",30,0
2019,123906919,112402185,1,4,,,,5,46,"M",1,2,"R",46,0
2019,123903627,112402261,1,4,,,,5,31,"F",1,,"",31,0
2019,123907151,112399928,1,4,,,,5,21,"M",1,,"",21,0
2019,123903644,112402281,1,4,,,,5,6,"F",1,,"",6,0
2019,123903663,112399943,1,8,,,,,,"",,,"",,
2019,123907177,112402305,1,4,,,,5,41,"M",1,2,"",41,0
2019,123907183,112402313,1,4,,,,5,30,"F",1,2,"",30,0
2019,123903700,112402338,1,4,,,,5,69,"F",1,,"",69,0
2019,123903712,112402350,1,1,,,,,,"",,,"",,
2019,123903716,112399981,1,4,,,,5,59,"M",1,,"",59,0
2019,123903726,112402362,1,4,,,,5,22,"M",1,,"",22,0
2019,123903754,112402388,1,8,,,,,,"",,,"",,
2019,123903811,112402435,1,1,,,,,,"",,,"",,
2019,123907280,112400039,1,4,,,,5,43,"F",1,2,"R",43,0
2019,123903862,112402484,1,4,,,,5,18,"M",1,,"",18,0
2019,123903914,112402532,1,8,,,,,,"",,,"",,
2019,123907406,112402553,1,4,,,,5,13,"F",1,,"",13,0
2019,123903944,112402561,1,4,,,,5,58,"M",1,,"",58,0
2019,123907421,112402566,1,1,,,,,,"",,,"",,
2019,123903955,112402571,1,4,,,,5,15,"M",1,,"",15,0
2019,123903957,112400178,1,4,,,,5,61,"M",1,,"",61,0
2019,123903974,112402591,1,1,,,,,,"",,,"",,
2019,123907458,112400199,1,4,,,,5,8,"M",4,2,"R",8,0
2019,123907465,112402608,1,4,,,,5,51,"F",1,2,"R",51,0
2019,123903994,112400208,1,4,,,,5,28,"F",1,,"R",28,0
2019,123907470,112402614,1,1,,,,,,"",,,"",,
2019,123904010,112402626,1,1,,,,,,"",,,"",,
2019,123907499,112402638,1,4,,,,5,35,"M",1,2,"N",35,0
2019,123907512,112400251,1,4,,,,5,26,"M",1,,"R",26,0
2019,123907519,112400258,1,3,,,,,,"",,,"",,
2019,123907539,112402681,1,1,,,,,,"",,,"",,
2019,123904077,112402695,1,4,,,,5,30,"M",1,,"R",30,0
2019,123904108,112402718,2,4,,,,5,47,"M",1,3,"R",47,0
2019,123904107,112402718,1,4,,,,5,43,"M",1,2,"R",43,0
2019,123904111,112402721,1,4,,,,5,27,"M",1,,"R",27,0
2019,123907585,112402727,1,4,,,,5,83,"F",1,,"R",83,0
2019,123904116,112402727,2,4,,,,5,54,"M",1,2,"R",54,0
2019,123904122,112402732,1,8,,,,,,"",,,"",,
2019,123904159,112402763,3,4,,,,5,36,"M",1,1,"R",36,0
2019,123907609,112402763,1,4,,,,5,37,"F",1,2,"R",37,0
2019,123904183,112402785,1,1,,,,,,"",,,"",,
2019,123904195,112402799,1,8,,,,,,"",,,"",,
2019,123904198,112402809,1,1,,,,,,"",,,"",,
2019,123904206,112400390,1,4,,,,5,30,"M",1,2,"R",30,0
2019,123904213,112402821,1,1,,,,,,"",,,"",,
2019,123907695,112400422,1,1,,,,,,"",,,"",,
2019,123907724,112402880,1,1,,,,,,"",,,"",,
2019,123907749,112400475,1,4,,,,5,53,"M",1,,"R",53,0
2019,123904315,112402905,1,4,,,,5,50,"M",1,2,"R",50,0
2019,123904332,112402920,1,4,,,,5,46,"M",1,,"R",46,0
2019,123904337,112402925,1,1,,,,,,"",,,"",,
2019,123904346,112402931,1,4,,,,5,76,"M",1,2,"R",76,0
2019,123904353,112402938,1,4,,,,5,17,"F",0,,"R",17,0
2019,123904383,112402962,1,1,,,,,,"",,,"",,
2019,123907857,112400576,1,4,,,,5,23,"M",1,2,"R",23,0
2019,123907860,112403021,1,1,,,,,,"",,,"",,
2019,123904467,112403034,1,1,,,,,,"",,,"",,
2019,123904482,112403042,1,4,,,,5,46,"F",1,2,"R",46,0
2019,123904490,112400615,1,4,,,,5,41,"F",1,,"R",41,0
2019,123907916,112403063,1,4,,,,5,40,"F",1,2,"R",40,0
2019,123904525,112403069,1,1,,,,,,"",,,"",,
2019,123904530,112403072,1,8,,,,,,"",,,"",,
2019,123904539,112403079,1,4,,,,5,56,"F",1,2,"R",56,0
2019,123904553,112403095,1,4,,,,5,74,"M",1,,"R",74,0
2019,123907961,112403110,1,4,,,,5,50,"M",2,2,"R",50,0
2019,123907964,112403115,1,4,,,,5,58,"M",1,2,"R",58,0
2019,123903488,112402131,1,4,,,,5,68,"M",1,,"R",68,0
2019,123906888,112399705,1,4,,,,5,65,"F",1,,"",65,0
2019,125172912,113519860,1,4,,,,5,34,"F",1,2,"",34,0
2019,125168439,113529752,1,4,,,,5,23,"F",4,2,"R",23,0
2019,125172925,113529754,1,4,,,,5,49,"F",1,2,"R",49,0
2019,125168831,113530083,2,4,,,,5,49,"F",1,2,"N",49,0
2019,125178386,113530083,1,4,,,,5,50,"F",1,2,"N",50,0
2019,125168867,113530112,2,4,,,,5,25,"F",1,2,"R",25,0
2019,125168866,113530112,1,8,,,,,,"",,,"",,
2019,125168876,113530121,1,4,,,,5,62,"M",1,,"",62,0
2019,125168879,113530125,1,1,,,,,,"",,,"",,
2019,125178427,113524529,1,4,,,,5,58,"F",1,2,"R",58,0
2019,125168898,113530142,1,4,,,,5,34,"F",1,2,"R",34,0
2019,125178434,113530150,1,4,,,,5,39,"F",1,,"",39,0
2019,125173397,113530160,1,4,,,,5,43,"F",1,2,"R",43,0
2019,125173403,113524536,1,4,,,,5,33,"M",1,,"R",33,0
2019,125168922,113530172,1,4,,,,5,54,"M",1,,"",54,0
2019,125168925,113530175,1,1,,,,,,"",,,"",,
2019,125168941,113530190,1,4,,,,5,46,"F",1,,"R",46,0
2019,125178457,113530202,1,4,,,,5,36,"M",1,,"R",36,0
2019,125168953,113530208,1,4,,,,5,24,"F",1,2,"R",24,0
2019,125168967,113530219,1,4,,,,5,35,"F",1,2,"",35,0
2019,125168972,113530224,1,4,,,,5,49,"F",1,,"R",49,0
2019,125168977,113524562,1,4,,,,5,50,"M",1,2,"R",50,0
2019,125168986,113530232,1,4,,,,5,23,"M",1,2,"R",23,0
2019,125168990,113530236,1,4,,,,5,26,"M",1,2,"R",26,0
2019,125168993,113530239,1,1,,,,,,"",,,"",,
2019,125169009,113530257,1,4,,,,5,58,"M",1,2,"R",58,0
2019,125173456,113520371,1,1,,,,,,"",,,"",,
2019,125169021,113520376,1,4,,,,5,40,"F",1,,"",40,0
2019,125173465,113530266,1,4,,,,5,54,"F",1,,"R",54,0
2019,125169051,113530293,1,4,,,,5,25,"F",1,,"",25,0
2019,125169096,113520423,1,4,,,,5,28,"M",1,2,"",28,0
2019,125169116,113520435,1,4,,,,5,34,"M",1,,"",34,0
2019,125169121,113530351,1,4,,,,5,35,"F",1,,"R",35,0
2019,125169127,113530357,1,4,,,,5,41,"F",1,,"",41,0
2019,125178545,113530362,1,4,,,,5,79,"F",1,,"",79,0
2019,125173523,113520442,1,4,,,,5,54,"F",1,,"",54,0
2019,123906853,112402115,1,4,,,,5,37,"M",1,2,"R",37,0
2019,123903485,112402133,1,4,,,,5,55,"F",1,2,"N",55,0
2019,123903526,112402165,1,4,,,,5,67,"F",1,,"R",67,0
2019,123903539,112402177,2,4,,,,5,38,"M",1,,"",38,0
2019,123906909,112402177,1,4,,,,5,38,"F",1,,"",38,0
2019,123906938,112402197,1,4,,,,5,53,"M",1,2,"R",53,0
2019,123906944,112402201,1,4,,,,5,15,"M",1,2,"R",15,0
2019,123903586,112402220,2,2,,,,,,"",,,"",,
2019,123903585,112402220,1,4,,,,5,30,"F",1,2,"",30,0
2019,123903591,112402222,1,4,,,,5,40,"M",1,2,"",40,0
2019,123903595,112402225,1,4,,,,5,56,"M",1,2,"",56,0
2019,123906998,112399803,1,1,,,,,,"",,,"",,
2019,123907017,112399815,1,2,,,,,,"",,,"",,
2019,123903610,112399829,2,4,,,,5,14,"M",1,,"R",14,0
2019,123907036,112399829,1,4,,,,5,15,"M",1,,"R",15,0
2019,123907054,112399845,1,4,,,,5,42,"M",2,,"R",42,0
2019,123907067,112399860,1,4,,,,5,60,"M",1,,"R",60,0
2019,123907078,112399866,1,4,,,,5,64,"F",1,,"R",64,0
2019,123903622,112402256,1,4,,,,5,27,"M",1,,"",27,0
2019,123907090,112402257,1,4,,,,5,43,"M",1,2,"R",43,0
2019,123907117,112399899,1,4,,,,5,46,"F",1,,"R",46,0
2019,123903623,112399911,1,4,,,,5,62,"M",1,,"",62,0
2019,123903624,112402260,1,4,,,,5,47,"M",1,,"R",47,0
2019,123903625,112402260,2,4,,,,5,44,"F",1,,"R",44,0
2019,123903545,112399730,1,4,,,,5,18,"F",1,,"",18,0
2019,123903630,112402265,1,4,,,,5,52,"F",1,2,"R",52,0
2019,123907149,112402272,1,4,,,,5,8,"M",1,2,"",8,0
2019,123903636,112402270,1,4,,,,5,69,"F",1,,"",69,0
2019,123907152,112399929,1,1,,,,,,"",,,"",,
2019,123903640,112402277,1,4,,,,4,,"F",1,,"",,
2019,123907165,112399937,1,4,,,,5,23,"F",1,,"",23,0
2019,123903690,112402326,1,1,,,,,,"",,,"",,
2019,123903689,112402325,1,8,,,,,,"",,,"",,
2019,123903695,112402333,1,4,,,,5,24,"M",1,,"",24,0
2019,123903698,112399976,1,1,,,,,,"",,,"",,
2019,123907215,112402358,1,1,,,,,,"",,,"",,
2019,123903757,112402391,1,4,,,,5,55,"F",1,,"",55,0
2019,123903762,112402398,2,5,2,7,,5,26,"M",1,2,"R",26,0
2019,123903764,112402398,3,5,2,7,,5,29,"F",1,2,"R",29,0
2019,123907245,112402396,1,4,,,,5,48,"M",1,2,"",48,0
2019,123903780,112402408,1,1,,,,,,"",,,"",,
2019,123903796,112402421,1,1,,,,,,"",,,"",,
2019,123907274,112400036,1,4,,,,5,38,"F",1,,"",38,0
2019,123903806,112402432,2,4,,,,5,49,"M",1,,"N",49,0
2019,123903808,112402432,5,1,,,,,,"",,,"",,
2019,123903807,112402432,3,4,,,,5,62,"M",1,,"N",62,0
2019,123907276,112402432,4,1,,,,,,"",,,"",,
2019,123903805,112402432,1,1,,,,,,"",,,"",,
2019,123903826,112402448,1,4,,,,5,64,"M",1,2,"R",64,0
2019,123903825,112400053,1,4,,,,5,15,"F",4,2,"R",15,0
2019,123903872,112400095,1,4,,,,5,34,"F",1,,"",34,0
2019,123907349,112402499,1,4,,,,5,40,"F",1,,"",40,0
2019,123903925,112402543,1,1,,,,,,"",,,"",,
2019,123907418,112402563,1,4,,,,5,36,"M",1,,"",36,0
2019,123907436,112402576,1,4,,,,5,35,"F",1,,"R",35,0
2019,123904002,112402617,1,1,,,,,,"",,,"",,
2019,123907502,112402645,1,4,,,,5,20,"M",1,,"R",20,0
2019,123904048,112402664,1,4,,,,5,76,"F",1,2,"R",76,0
2019,123907534,112402675,1,1,,,,,,"",,,"",,
2019,123907577,112400315,1,4,,,,5,43,"F",1,2,"R",43,0
2019,123904133,112402740,1,1,,,,,,"",,,"",,
2019,123904169,112402771,1,1,,,,,,"",,,"",,
2019,123904189,112402792,1,1,,,,,,"",,,"",,
2019,123907642,112402803,1,1,,,,,,"",,,"",,
2019,123907673,112402823,1,4,,,,5,49,"F",1,2,"R",49,0
2019,123904238,112402839,1,1,,,,,,"",,,"",,
2019,123904241,112402841,1,1,,,,,,"",,,"",,
2019,123907693,112400420,2,8,,,,,,"",,,"",,
2019,123904244,112400420,1,4,,,,5,24,"F",1,2,"R",24,0
2019,123907703,112402861,1,4,,,,5,74,"F",1,2,"R",74,0
2019,123907708,112400434,1,4,,,,5,16,"M",1,,"R",16,0
2019,123904265,112402865,1,1,,,,,,"",,,"",,
2019,123907741,112402897,1,4,,,,5,29,"F",1,,"R",29,0
2019,123907747,112400473,1,4,,,,5,62,"M",1,2,"R",62,0
2019,123904328,112400484,1,4,,,,5,24,"M",1,3,"N",24,0
2019,123904343,112400496,1,4,,,,5,43,"F",1,,"R",43,0
2019,123904354,112402939,1,1,,,,,,"",,,"",,
2019,123907790,112400511,1,4,,,,5,24,"M",1,,"R",24,0
2019,123904376,112402957,1,4,,,,5,51,"M",0,,"R",51,0
2019,123904387,112400529,1,4,,,,5,32,"F",1,,"R",32,0
2019,123907839,112402996,1,4,,,,5,39,"M",1,2,"R",39,0
2019,123904442,112400571,1,1,,,,,,"",,,"",,
2019,123907862,112400579,1,4,,,,5,43,"M",1,,"R",43,0
2019,123907870,112400586,1,4,,,,5,40,"M",1,2,"R",40,0
2019,123904471,112403037,1,4,,,,5,39,"F",1,,"N",39,0
2019,123904480,112400602,1,4,,,,5,23,"F",1,2,"R",23,0
2019,123904497,112400622,1,4,,,,5,33,"M",1,2,"R",33,0
2019,123904498,112400622,2,4,,,,5,33,"F",1,,"R",33,0
2019,123907895,112400625,1,4,,,,5,37,"F",1,2,"R",37,0
2019,123904534,112403074,1,1,,,,,,"",,,"",,
2019,123907943,112400680,1,1,,,,,,"",,,"",,
2019,123904555,112403096,1,1,,,,,,"",,,"",,
2019,123904586,112403125,1,4,,,,5,68,"F",1,,"R",68,0
2019,123904618,112403161,2,4,,,,5,53,"F",1,2,"R",53,0
2019,123904617,112403161,1,2,,,,,,"",,,"",,
2019,123904619,112403161,3,4,,,,5,28,"F",1,2,"R",28,0
2019,123903511,112402152,1,4,,,,5,23,"M",1,2,"",23,0
2019,123903556,112402192,1,4,,,,5,18,"M",1,2,"R",18,0
2019,123903558,112402192,2,4,,,,5,37,"F",1,2,"R",37,0
2019,123903561,112402193,1,4,,,,5,57,"M",1,2,"R",57,0
2019,123906966,112399774,1,4,,,,5,55,"F",1,2,"R",55,0
2019,123903652,112399938,1,4,,,,5,39,"F",1,,"",39,0
2019,123903667,112402303,1,1,,,,,,"",,,"",,
2019,123903669,112402306,1,4,,,,5,57,"F",1,2,"",57,0
2019,123903692,112402328,1,4,,,,5,74,"F",1,,"",74,0
2019,123903701,112402339,1,8,,,,,,"",,,"",,
2019,123903714,112402352,1,4,,,,5,28,"F",2,,"",28,0
2019,123903725,112402361,1,1,,,,,,"",,,"",,
2019,123903734,112399993,1,4,,,,5,65,"M",1,,"",65,0
2019,123903743,112399999,1,4,,,,5,21,"M",1,,"",21,0
2019,123903758,112402392,1,1,,,,,,"",,,"",,
2019,123907264,112402416,1,1,,,,,,"",,,"",,
2019,123903788,112402416,2,1,,,,,,"",,,"",,
2019,123903846,112402469,1,1,,,,,,"",,,"",,
2019,123903874,112402491,1,4,,,,5,23,"M",1,,"",23,0
2019,123903894,112402512,2,8,,,,,,"",,,"",,
2019,123903893,112402512,1,4,,,,5,19,"F",1,,"",19,0
2019,123903936,112402551,1,3,,,,,,"",,,"",,
2019,123907425,112400171,1,1,,,,,,"",,,"",,
2019,123903995,112402612,1,4,,,,5,62,"M",2,1,"R",62,0
2019,123907497,112402632,1,4,,,,5,38,"M",0,,"R",38,0
2019,123904018,112402636,1,4,,,,4,,"F",1,2,"R",,
2019,123904071,112402690,1,1,,,,,,"",,,"",,
2019,123907551,112400287,1,4,,,,5,31,"F",1,2,"R",31,0
2019,123907614,112400349,1,8,,,,,,"",,,"",,
2019,123904251,112402851,1,4,,,,5,29,"M",2,2,"R",29,0
2019,123907738,112400463,1,4,,,,5,24,"M",1,2,"R",24,0
2019,123904314,112402904,1,4,,,,5,54,"M",1,2,"R",54,0
2019,123904329,112402916,1,4,,,,5,21,"M",1,,"R",21,0
2019,123907768,112400489,1,4,,,,5,13,"F",4,,"R",13,0
2019,123904356,112402941,1,1,,,,,,"",,,"",,
2019,123904365,112402951,1,4,,,,5,25,"M",1,,"R",25,0
2019,123907869,112403030,1,4,,,,5,63,"M",1,2,"R",63,0
2019,123904538,112403080,1,4,,,,5,49,"F",2,,"R",49,0
2019,123904585,112403123,1,4,,,,5,44,"F",1,,"R",44,0
2019,123908007,112400739,1,1,,,,,,"",,,"",,
2019,123904630,112403167,1,4,,,,5,46,"M",1,2,"R",46,0
2019,123904632,112403167,2,4,,,,5,63,"M",1,2,"R",63,0
2019,123903503,112402146,1,4,,,,5,51,"F",1,,"R",51,0
2019,123907170,112402300,1,4,,,,5,74,"M",1,2,"",74,0
2019,123903671,112402307,1,4,,,,5,40,"M",1,,"",40,0
2019,123903709,112402347,1,4,,,,5,64,"F",1,,"",64,0
2019,123903717,112402354,1,4,,,,5,55,"F",1,2,"",55,0
2019,123907233,112400003,1,8,,,,,,"",,,"",,
2019,123907268,112402418,1,1,,,,,,"",,,"",,
2019,123241909,111793921,1,4,,,,5,18,"M",2,1,"N",18,0
2019,123237138,111783976,1,1,,,,,,"",,,"",,
2019,123237176,111784011,1,4,,,,5,32,"M",2,2,"R",32,0
2019,123234574,111789084,1,1,,,,,,"",,,"",,
2019,123237223,111794088,1,1,,,,,,"",,,"",,
2019,123242108,111794100,1,1,,,,,,"",,,"",,
2019,123242125,111789146,1,4,,,,5,38,"F",0,3,"N",38,0
2019,123237302,111794152,1,4,,,,5,60,"M",1,2,"R",60,0
2019,123242193,111794173,1,4,,,,5,53,"M",1,,"R",53,0
2019,123234753,111794187,1,4,,,,5,33,"F",1,2,"R",33,0
2019,123234774,111784207,1,4,,,,5,58,"F",1,2,"R",58,0
2019,123237405,111794209,1,4,,,,5,27,"F",1,,"R",27,0
2019,123238381,111785158,1,1,,,,,,"",,,"",,
2019,123238391,111790205,1,1,,,,,,"",,,"",,
2019,123236973,111793910,1,4,,,,5,54,"M",1,2,"R",54,0
2019,123234360,111788883,1,8,,,,,,"",,,"",,
2019,123234382,111793936,1,3,,,,,,"",,,"",,
2019,123237011,111783858,1,4,,,,5,41,"F",1,,"",41,0
2019,123241964,111783893,1,1,,,,,,"",,,"",,
2019,123237065,111783901,1,1,,,,,,"",,,"",,
2019,123234477,111788994,1,4,,,,5,26,"F",1,,"R",26,0
2019,123237119,111783954,1,4,,,,5,47,"M",1,2,"R",47,0
2019,123234507,111794031,1,4,,,,5,39,"F",1,,"N",39,0
2019,123237145,111789033,1,1,,,,,,"",,,"",,
2019,123234520,111789036,1,1,,,,,,"",,,"",,
2019,123242048,111789044,1,1,,,,,,"",,,"",,
2019,123234541,111789056,1,4,,,,5,38,"F",1,2,"R",38,0
2019,123234539,111789054,1,8,,,,,,"",,,"",,
2019,123234546,111789062,1,4,,,,5,30,"F",0,2,"R",30,0
2019,123234568,111794062,1,4,,,,5,26,"F",1,,"R",26,0
2019,123242087,111784044,1,1,,,,,,"",,,"",,
2019,123237218,111784048,1,4,,,,5,22,"M",1,,"R",22,0
2019,123237279,111789165,1,4,,,,5,30,"M",1,2,"",30,0
2019,123237281,111789165,2,4,,,,5,40,"M",1,2,"",40,0
2019,123242147,111784121,1,4,,,,5,31,"M",1,2,"R",31,0
2019,123234687,111784120,1,8,,,,,,"",,,"",,
2019,123234716,111789203,1,4,,,,5,29,"F",1,2,"R",29,0
2019,123242197,111789219,1,8,,,,,,"",,,"",,
2019,123237342,111784175,1,8,,,,,,"",,,"",,
2019,123234751,111789236,1,4,,,,5,54,"F",1,2,"R",54,0
2019,123234810,111789286,1,1,,,,,,"",,,"",,
2019,123234848,111789321,1,1,,,,,,"",,,"",,
2019,123234888,111789361,1,8,,,,,,"",,,"",,
2019,123234916,111789381,1,4,,,,5,47,"M",0,1,"R",47,0
2019,123237531,111784338,1,4,,,,5,78,"M",1,,"R",78,0
2019,123237573,111784378,1,6,,,,,,"",,,"",,
2019,123242355,111789458,1,4,,,,5,57,"M",1,,"R",57,0
2019,123242392,111794359,1,4,,,,5,35,"F",1,,"R",35,0
2019,123237611,111794361,1,1,,,,,,"",,,"",,
2019,123235055,111789495,1,8,,,,,,"",,,"",,
2019,123237634,111784440,1,4,,,,5,28,"M",1,,"R",28,0
2019,123237672,111794423,1,4,,,,5,59,"M",1,2,"R",59,0
2019,123237678,111784483,1,4,,,,5,37,"F",1,,"R",37,0
2019,123235133,111789563,1,4,,,,5,24,"F",4,,"R",24,0
2019,123242500,111789581,1,4,,,,5,16,"F",1,,"",16,0
2019,123241915,111793927,1,8,,,,,,"",,,"",,
2019,123234480,111794008,1,4,,,,5,24,"M",0,,"R",24,0
2019,123234517,111789031,1,4,,,,5,32,"M",1,,"N",32,0
2019,123237168,111794048,1,4,,,,5,57,"F",1,2,"R",57,0
2019,123237212,111789097,1,1,,,,,,"",,,"",,
2019,123234692,111789176,1,4,,,,5,76,"F",1,2,"R",76,0
2019,123242196,111794179,1,4,,,,5,39,"F",1,,"R",39,0
2019,123237438,111784250,1,8,,,,,,"",,,"",,
2019,123242275,111789347,1,8,,,,,,"",,,"",,
2019,123234995,111784375,1,8,,,,,,"",,,"",,
2019,123237624,111794378,1,4,,,,5,13,"F",1,2,"R",13,0
2019,123242425,111784435,1,4,,,,5,9,"M",2,,"R",9,0
2019,123242452,111794422,1,8,,,,,,"",,,"",,
2019,123242466,111789556,1,4,,,,5,71,"F",1,2,"R",71,0
2019,123237694,111789566,1,1,,,,,,"",,,"",,
2019,123242533,111789610,1,4,,,,5,34,"F",1,2,"",34,0
2019,123235259,111784650,1,4,,,,5,22,"M",1,2,"",22,0
2019,123242660,111794582,1,4,,,,5,27,"F",1,2,"R",27,0
2019,123235347,111789763,1,4,,,,5,34,"M",1,2,"N",34,0
2019,123237980,111784766,1,4,,,,5,53,"F",1,,"R",53,0
2019,123235472,111794691,1,4,,,,5,50,"F",1,,"",50,0
2019,123242839,111794739,1,4,,,,5,27,"F",1,,"R",27,0
2019,123238224,111790053,1,4,,,,5,43,"M",1,,"",43,0
2019,123235709,111794864,1,4,,,,5,19,"F",1,2,"N",19,0
2019,123235721,111790066,1,4,,,,5,63,"F",1,2,"R",63,0
2019,123235843,111790168,1,4,,,,5,35,"F",1,2,"R",35,0
2019,123234337,111788870,1,4,,,,5,29,"M",4,2,"R",29,0
2019,123237054,111783894,1,4,,,,5,18,"M",0,,"N",18,0
2019,123234444,111788953,1,8,,,,,,"",,,"",,
2019,123234499,111789020,1,1,,,,,,"",,,"",,
2019,123234504,111783966,1,1,,,,,,"",,,"",,
2019,123237160,111789051,1,4,,,,5,55,"M",1,2,"R",55,0
2019,123234614,111789122,2,4,,,,5,24,"F",1,,"",24,0
2019,123237239,111789122,1,1,,,,,,"",,,"",,
2019,123234816,111789291,1,4,,,,5,40,"F",0,,"R",40,0
2019,123242352,111789454,1,4,,,,5,27,"M",1,2,"R",27,0
2019,123242383,111784400,1,4,,,,5,27,"F",1,2,"N",27,0
2019,123235065,111789502,1,4,,,,5,57,"F",1,2,"R",57,0
2019,123235159,111789592,1,4,,,,5,65,"M",1,,"",65,0
2019,123237762,111789613,1,1,,,,,,"",,,"",,
2019,123235196,111789629,1,1,,,,,,"",,,"",,
2019,123242608,111794546,1,8,,,,,,"",,,"",,
2019,123237962,111784748,1,8,,,,,,"",,,"",,
2019,123234342,111788873,1,4,,,,5,24,"M",1,2,"R",24,0
2019,123234323,111788855,1,1,,,,,,"",,,"",,
2019,123237025,111788924,1,1,,,,,,"",,,"",,
2019,123234417,111793964,1,1,,,,,,"",,,"",,
2019,123234439,111788948,1,4,,,,5,14,"M",0,,"R",14,0
2019,123237072,111788954,1,8,,,,,,"",,,"",,
2019,123234476,111788993,1,4,,,,5,52,"F",0,,"R",52,0
2019,123237134,111783973,1,1,,,,,,"",,,"",,
2019,123237141,111783979,1,4,,,,5,42,"M",1,,"R",42,0
2019,123237161,111789053,1,1,,,,,,"",,,"",,
2019,123234553,111784015,1,1,,,,,,"",,,"",,
2019,123242092,111784047,1,4,,,,5,29,"M",2,3,"R",29,0
2019,123237237,111784063,1,1,,,,,,"",,,"",,
2019,123237345,111784177,1,4,,,,5,35,"F",1,2,"R",35,0
2019,123234757,111784194,1,4,,,,5,44,"F",1,,"R",44,0
2019,123234773,111789254,1,4,,,,5,41,"M",1,2,"R",41,0
2019,123237456,111784261,2,4,,,,5,54,"F",0,3,"R",54,0
2019,123237453,111784261,1,1,,,,,,"",,,"",,
2019,123234854,111789326,1,1,,,,,,"",,,"",,
2019,123234859,111784284,1,1,,,,,,"",,,"",,
2019,123242276,111784296,1,4,,,,5,14,"F",2,2,"R",14,0
2019,123237536,111789402,1,4,,,,5,79,"F",1,2,"R",79,0
2019,123234979,111784362,1,4,,,,5,40,"M",1,2,"N",40,0
2019,123235003,111789451,1,4,,,,5,57,"F",1,2,"R",57,0
2019,123242399,111794365,1,4,,,,5,5,"M",1,2,"R",5,0
2019,123235124,111789550,1,8,,,,,,"",,,"",,
2019,123242474,111784491,1,1,,,,,,"",,,"",,
2019,123237697,111784505,1,1,,,,,,"",,,"",,
2019,123237726,111789588,1,4,,,,5,55,"M",1,,"",55,0
2019,123237737,111784545,1,3,,,,,,"",,,"",,
2019,123235175,111789607,1,4,,,,5,58,"M",1,2,"",58,0
2019,123235194,111789625,1,1,,,,,,"",,,"",,
2019,123235204,111789634,1,1,,,,,,"",,,"",,
2019,123237835,111784629,1,4,,,,5,47,"F",1,,"R",47,0
2019,123235255,111789693,1,4,,,,5,40,"M",1,,"",40,0
2019,123242708,111789783,1,4,,,,5,17,"F",1,,"R",17,0
2019,123235412,111789818,1,1,,,,,,"",,,"",,
2019,123242788,111789870,1,1,,,,,,"",,,"",,
2019,123235694,111790047,1,2,,,,,,"",,,"",,
2019,123238212,111790047,2,1,,,,,,"",,,"",,
2019,123238226,111785004,1,1,,,,,,"",,,"",,
2019,123242958,111785005,1,4,,,,5,23,"M",1,2,"N",23,0
2019,123235815,111790144,1,4,,,,5,12,"M",1,2,"R",12,0
2019,123238363,111785135,1,8,,,,,,"",,,"",,
2019,123243075,111794987,1,4,,,,5,49,"M",1,,"",49,0
2019,123235886,111790206,1,1,,,,,,"",,,"",,
2019,123238406,111790215,1,4,,,,5,73,"F",1,,"",73,0
2019,123235911,111795017,1,1,,,,,,"",,,"",,
2019,123234332,111783811,1,4,,,,5,40,"F",1,2,"R",40,0
2019,123241907,111793917,1,4,,,,5,32,"M",1,2,"R",32,0
2019,123236993,111788888,1,8,,,,,,"",,,"",,
2019,123234320,111788854,1,1,,,,,,"",,,"",,
2019,123237089,111783928,1,1,,,,,,"",,,"",,
