"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,136096595,119753521,2,5,22,"F",1,,22,0
2019,136096594,119753521,1,5,35,"M",1,2,35,0
2019,136088765,119753522,1,5,45,"F",1,,45,0
2019,136088766,119753522,2,5,23,"F",1,2,23,0
2019,136088767,119753522,3,5,23,"M",1,,23,0
2019,136088792,119757770,1,5,22,"F",1,,22,0
2019,136093649,119753535,0,,,"",,,,
2019,136093662,119757794,0,,,"",,,,
2019,136088822,119745708,0,,,"",,,,
2019,136093670,119753547,1,5,43,"F",1,2,43,0
2019,136096634,119753564,0,,,"",,,,
2019,136096645,119753575,0,,,"",,,,
2019,136093715,119753578,0,,,"",,,,
2019,136096676,119753604,0,,,"",,,,
2019,136096679,119753608,0,,,"",,,,
2019,136096688,119753616,1,5,56,"M",1,2,56,0
2019,136096692,119753621,1,5,16,"M",1,2,16,0
2019,136088926,119753623,1,5,56,"M",1,2,56,0
2019,136096709,119753640,0,,,"",,,,
2019,136096721,119753654,0,,,"",,,,
2019,136096724,119753657,1,5,14,"M",1,,14,0
2019,136093905,119758015,1,5,25,"M",2,,25,0
2019,136096732,119753664,0,,,"",,,,
2019,136096736,119753668,0,,,"",,,,
2019,136096599,119753526,0,,,"",,,,
2019,136093634,119753529,0,,,"",,,,
2019,136093648,119757777,0,,,"",,,,
2019,136096614,119753543,0,,,"",,,,
2019,136096618,119753546,0,,,"",,,,
2019,136096621,119753548,0,,,"",,,,
2019,136093678,119753551,0,,,"",,,,
2019,136093679,119753552,0,,,"",,,,
2019,136093686,119753556,1,5,36,"F",1,2,36,0
2019,136093687,119753557,0,,,"",,,,
2019,136096630,119753560,1,5,16,"F",1,2,16,0
2019,136093697,119757828,1,5,50,"M",1,2,50,0
2019,136093698,119757828,2,5,45,"F",4,2,45,0
2019,136096636,119753567,0,,,"",,,,
2019,136096663,119753594,0,,,"",,,,
2019,136096682,119753611,0,,,"",,,,
2019,136088928,119753625,1,5,14,"F",1,,14,0
2019,136093837,119753627,1,5,42,"M",2,,42,0
2019,136088948,119753636,0,,,"",,,,
2019,136093867,119745827,0,,,"",,,,
2019,136113962,119775061,0,,,"",,,,
2019,136113965,119775062,2,5,34,"M",1,,34,0
2019,136113964,119775062,1,5,45,"M",1,,45,0
2019,136118912,119783046,0,,,"",,,,
2019,136118915,119775070,1,5,16,"M",2,,16,0
2019,136118916,119775070,2,5,17,"M",2,,17,0
2019,136114012,119775115,2,5,31,"F",1,,31,0
2019,136114011,119775115,1,5,58,"F",1,,58,0
2019,135134331,118949958,1,5,37,"M",1,2,37,0
2019,135134423,118950036,1,5,34,"M",1,2,34,0
2019,135134473,118950074,0,,,"",,,,
2019,135134477,118950077,1,5,34,"M",1,2,34,0
2019,135140850,118950083,1,5,72,"M",1,,72,0
2019,135134488,118950086,0,,,"",,,,
2019,135134513,118950100,0,,,"",,,,
2019,135134516,118955679,1,5,24,"M",1,2,24,0
2019,135134533,118955697,0,,,"",,,,
2019,135134554,118950134,0,,,"",,,,
2019,135140876,118950138,0,,,"",,,,
2019,135134564,118950151,0,,,"",,,,
2019,135134570,118950155,0,,,"",,,,
2019,135147561,118955737,0,,,"",,,,
2019,135147568,118950172,0,,,"",,,,
2019,135140901,118950187,1,5,19,"M",1,2,19,0
2019,135147594,118950197,0,,,"",,,,
2019,135147597,118950199,0,,,"",,,,
2019,135147611,118950216,0,,,"",,,,
2019,135134640,118955798,0,,,"",,,,
2019,135134644,118950230,0,,,"",,,,
2019,135134646,118950232,1,5,29,"M",1,,29,0
2019,135147634,118955804,0,,,"",,,,
2019,135134653,118950241,0,,,"",,,,
2019,135134660,118950247,0,,,"",,,,
2019,135134673,118950260,1,5,30,"M",1,2,30,0
2019,135140935,118950273,0,,,"",,,,
2019,135134689,118950274,0,,,"",,,,
2019,135134692,118950277,0,,,"",,,,
2019,135134693,118950278,0,,,"",,,,
2019,135134700,118950285,0,,,"",,,,
2019,135134785,118950360,7,5,16,"M",4,,16,0
2019,135134780,118950360,2,5,18,"M",2,,18,0
2019,135134779,118950360,1,5,17,"M",0,,17,0
2019,135134786,118950360,8,5,19,"M",0,,19,0
2019,135134783,118950360,5,5,16,"F",0,,16,0
2019,135134781,118950360,3,5,18,"M",0,,18,0
2019,135134782,118950360,4,5,17,"F",4,,17,0
2019,135134784,118950360,6,5,16,"M",4,,16,0
2019,135140994,118950386,1,5,39,"M",1,,39,0
2019,135134829,118950401,0,,,"",,,,
2019,135141009,118955920,0,,,"",,,,
2019,135134841,118955924,1,5,49,"M",1,,49,0
2019,135134846,118950414,0,,,"",,,,
2019,135134853,118950419,1,5,31,"F",1,,31,0
2019,135134876,118950441,1,5,40,"F",1,,40,0
2019,135134889,118950453,1,5,34,"M",1,,34,0
2019,135134891,118950458,1,5,17,"F",1,,17,0
2019,135147786,118935113,1,5,37,"M",1,,37,0
2019,135134902,118950466,1,5,66,"M",1,,66,0
2019,135134929,118950492,1,5,16,"F",1,,16,0
2019,135141052,118950505,1,5,20,"M",1,,20,0
2019,135141064,118950529,0,,,"",,,,
2019,135141068,118950538,0,,,"",,,,
2019,135147878,118950566,1,5,42,"F",2,,42,0
2019,135150011,118950582,0,,,"",,,,
2019,135147908,118956051,0,,,"",,,,
2019,135150035,118950604,1,5,50,"F",1,,50,0
2019,135150039,118956059,0,,,"",,,,
2019,135141090,118950609,0,,,"",,,,
2019,135150054,118950621,0,,,"",,,,
2019,135134334,118949961,0,,,"",,,,
2019,135147288,118955470,0,,,"",,,,
2019,135134352,118949977,1,5,49,"M",1,,49,0
2019,135140810,118955490,0,,,"",,,,
2019,135134374,118950000,1,5,27,"M",1,2,27,0
2019,135147359,118950010,1,5,59,"M",1,2,59,0
2019,135147362,118950014,1,5,46,"M",1,2,46,0
2019,135134394,118950015,0,,,"",,,,
2019,135134407,118950023,1,5,33,"M",1,2,33,0
2019,135134441,118950047,0,,,"",,,,
2019,135140836,118955601,1,5,36,"F",1,2,36,0
2019,135134450,118950053,0,,,"",,,,
2019,135134480,118950079,0,,,"",,,,
2019,135140851,118950085,1,5,28,"M",1,,28,0
2019,135147504,118950101,0,,,"",,,,
2019,135134536,118955696,0,,,"",,,,
2019,135147525,118950126,1,5,45,"M",1,2,45,0
2019,135147556,118950159,0,,,"",,,,
2019,135134580,118950163,1,5,34,"F",1,,34,0
2019,135134583,118950167,0,,,"",,,,
2019,135134590,118955747,0,,,"",,,,
2019,135134598,118950179,0,,,"",,,,
2019,135134602,118950185,0,,,"",,,,
2019,135134607,118955764,1,5,52,"M",1,2,52,0
2019,135147604,118955781,0,,,"",,,,
2019,135147615,118950218,0,,,"",,,,
2019,135134641,118950220,0,,,"",,,,
2019,135134643,118950229,0,,,"",,,,
2019,135147629,118950233,1,5,53,"M",1,2,53,0
2019,135134651,118950239,1,5,26,"M",1,2,26,0
2019,135147639,118950240,0,,,"",,,,
2019,135134667,118950251,0,,,"",,,,
2019,135134669,118950254,0,,,"",,,,
2019,135147651,118950259,0,,,"",,,,
2019,135147654,118950265,0,,,"",,,,
2019,135134789,118950365,1,5,35,"M",0,,35,0
2019,135134809,118950381,1,5,31,"M",1,,31,0
2019,135141006,118950399,1,5,30,"F",1,,30,0
2019,135134832,118950404,0,,,"",,,,
2019,135134851,118950417,1,5,38,"M",1,,38,0
2019,135134869,118950434,1,5,34,"F",1,,34,0
2019,135134884,118950448,1,5,30,"M",1,,30,0
2019,136088781,119753525,1,5,45,"M",1,2,45,0
2019,136096613,119753542,0,,,"",,,,
2019,136096626,119753555,0,,,"",,,,
2019,136093693,119753561,1,5,53,"M",1,,53,0
2019,136093701,119753571,0,,,"",,,,
2019,136096644,119753574,1,5,34,"M",1,,34,0
2019,136088846,119745728,1,5,47,"M",1,,47,0
2019,136096661,119753590,0,,,"",,,,
2019,136096668,119753597,1,5,57,"M",1,2,57,0
2019,136096671,119753599,0,,,"",,,,
2019,136093789,119753607,1,5,26,"M",1,2,26,0
2019,136093790,119753607,2,5,26,"F",1,2,26,0
2019,136096684,119753613,1,5,55,"F",1,,55,0
2019,136096687,119753615,0,,,"",,,,
2019,136088912,119753618,1,5,31,"F",1,2,31,0
2019,136096690,119753619,1,5,12,"F",1,2,12,0
2019,136088918,119753620,1,5,50,"M",1,,50,0
2019,136088919,119753620,2,5,37,"F",1,,37,0
2019,136096697,119745806,1,5,36,"M",1,2,36,0
2019,136096705,119753635,1,5,39,"F",1,2,39,0
2019,135147293,118949971,1,5,34,"F",1,2,34,0
2019,135134349,118949975,0,,,"",,,,
2019,135140825,118950011,1,5,13,"F",1,2,13,0
2019,135147363,118955537,1,5,47,"F",1,2,47,0
2019,135134400,118950017,1,5,26,"F",1,2,26,0
2019,135134404,118950019,1,5,27,"F",2,2,27,0
2019,135147384,118950033,1,5,43,"M",1,2,43,0
2019,135147417,118950054,1,5,38,"F",1,2,38,0
2019,135134453,118950055,0,,,"",,,,
2019,135140839,118934929,0,,,"",,,,
2019,135134459,118950061,0,,,"",,,,
2019,135147435,118955620,3,5,30,"F",1,2,30,0
2019,135147437,118955620,5,5,22,"F",1,,22,0
2019,135147439,118955620,7,5,24,"M",1,,24,0
2019,135147436,118955620,4,5,24,"M",2,,24,0
2019,135147440,118955620,8,5,25,"M",2,,25,0
2019,135147438,118955620,6,5,28,"M",2,,28,0
2019,135147433,118955620,1,5,30,"F",1,,30,0
2019,135147434,118955620,2,5,29,"M",2,,29,0
2019,135134476,118950076,0,,,"",,,,
2019,135134479,118950078,0,,,"",,,,
2019,135134506,118955670,1,5,69,"M",1,2,69,0
2019,135140859,118955682,0,,,"",,,,
2019,135134523,118950106,1,5,24,"M",1,,24,0
2019,135147714,118955878,0,,,"",,,,
2019,135140971,118950346,0,,,"",,,,
2019,135140988,118950369,1,5,33,"M",1,,33,0
2019,135134797,118950373,1,5,30,"M",1,,30,0
2019,135134813,118950387,2,5,27,"M",1,,27,0
2019,135134812,118950387,1,5,33,"M",1,,33,0
2019,135134864,118950429,1,5,34,"M",1,,34,0
2019,135141031,118950454,0,,,"",,,,
2019,135134903,118950465,0,,,"",,,,
2019,135141039,118950477,0,,,"",,,,
2019,135141043,118935123,1,5,38,"F",1,,38,0
2019,135147818,118950494,1,5,34,"M",1,,34,0
2019,135147819,118950494,2,5,33,"M",1,,33,0
2019,135134935,118950496,0,,,"",,,,
2019,135134950,118950511,0,,,"",,,,
2019,135134956,118950519,1,5,17,"M",0,,17,0
2019,135134957,118950521,1,5,39,"M",2,,39,0
2019,135149989,118950562,1,5,48,"M",1,,48,0
2019,135149993,118950563,0,,,"",,,,
2019,135150004,118950575,0,,,"",,,,
2019,135150031,118950602,1,5,34,"M",1,,34,0
2019,135150045,118950610,2,5,21,"F",1,,21,0
2019,135150044,118950610,1,5,30,"M",1,,30,0
2019,135141093,118950611,1,5,22,"M",1,,22,0
2019,135150062,118950627,1,5,31,"F",1,,31,0
2019,135150078,118950643,0,,,"",,,,
2019,135150082,118950647,0,,,"",,,,
2019,135150091,118950654,1,5,18,"F",1,,18,0
2019,135150092,118950654,2,5,18,"F",1,,18,0
2019,135150093,118950654,3,5,18,"F",1,,18,0
2019,135141111,118950667,1,5,27,"F",1,,27,0
2019,135150111,118950671,1,5,32,"F",1,,32,0
2019,135150116,118950676,0,,,"",,,,
2019,135150121,118950682,0,,,"",,,,
2019,135150129,118950688,0,,,"",,,,
2019,135150131,118950690,1,5,46,"M",1,,46,0
2019,135150135,118950694,0,,,"",,,,
2019,135150137,118950696,0,,,"",,,,
2019,135150141,118950698,0,,,"",,,,
2019,135150144,118950700,1,5,22,"M",1,,22,0
2019,135141119,118950702,0,,,"",,,,
2019,135150148,118950704,1,5,56,"F",1,,56,0
2019,135150150,118950706,1,5,25,"F",1,,25,0
2019,135134339,118949965,0,,,"",,,,
2019,135134345,118934904,0,,,"",,,,
2019,135140808,118949984,1,5,27,"M",1,2,27,0
2019,135134365,118949989,0,,,"",,,,
2019,135140813,118949996,1,5,24,"M",2,2,24,0
2019,135147400,118950042,1,5,34,"F",1,2,34,0
2019,135134432,118950042,4,5,41,"M",1,2,41,0
2019,135147401,118950042,2,5,25,"F",1,2,25,0
2019,135134433,118950042,5,5,27,"M",2,2,27,0
2019,135147402,118950042,3,5,30,"F",2,,30,0
2019,135134448,118950051,1,5,44,"F",1,2,44,0
2019,135134466,118950067,1,5,48,"M",1,2,48,0
2019,135147468,118955640,0,,,"",,,,
2019,135147469,118950081,0,,,"",,,,
2019,135147484,118950091,1,5,31,"F",1,,31,0
2019,135134496,118950093,0,,,"",,,,
2019,135134501,118950094,0,,,"",,,,
2019,135134517,118950104,1,5,41,"F",1,2,41,0
2019,135147509,118955688,0,,,"",,,,
2019,135147513,118934951,1,5,31,"M",1,2,31,0
2019,135140862,118950119,1,5,38,"M",1,,38,0
2019,135134556,118950136,1,5,35,"F",1,,35,0
2019,135134585,118950169,1,5,35,"F",1,,35,0
2019,135134589,118950171,0,,,"",,,,
2019,135134593,118950174,0,,,"",,,,
2019,135147578,118950181,1,5,15,"M",1,,15,0
2019,135134614,118950195,0,,,"",,,,
2019,135134618,118950202,0,,,"",,,,
2019,135134620,118950203,1,5,25,"M",1,2,25,0
2019,135134627,118950208,0,,,"",,,,
2019,135147623,118934987,0,,,"",,,,
2019,135147627,118950228,1,5,49,"M",1,,49,0
2019,135134645,118950231,0,,,"",,,,
2019,135134649,118950237,0,,,"",,,,
2019,135134656,118950242,1,5,22,"F",1,,22,0
2019,135134657,118950242,2,5,26,"M",1,2,26,0
2019,135140919,118934996,1,5,16,"M",1,2,16,0
2019,135134670,118950256,0,,,"",,,,
2019,135140927,118950263,0,,,"",,,,
2019,135134680,118950267,0,,,"",,,,
2019,135134683,118950269,0,,,"",,,,
2019,135134685,118950271,0,,,"",,,,
2019,135134688,118955834,0,,,"",,,,
2019,135134690,118950275,0,,,"",,,,
2019,135140939,118950280,0,,,"",,,,
2019,135134697,118950281,0,,,"",,,,
2019,135134704,118950290,0,,,"",,,,
2019,135134708,118950295,1,5,41,"M",1,2,41,0
2019,135140948,118935025,1,5,44,"M",1,2,44,0
2019,135147679,118950299,1,5,60,"M",1,2,60,0
2019,135147681,118950300,0,,,"",,,,
2019,135134712,118950301,1,5,26,"M",1,2,26,0
2019,135134713,118950302,1,5,34,"F",1,2,34,0
2019,135134714,118950303,1,5,35,"M",1,2,35,0
2019,137912900,121323298,0,,,"",,,,
2019,137922119,121328433,1,5,29,"M",2,,29,0
2019,137912904,121336637,0,,,"",,,,
2019,137922127,121328438,0,,,"",,,,
2019,137917858,121323327,0,,,"",,,,
2019,137922147,121323328,1,5,25,"M",1,2,25,0
2019,137912911,121336658,1,5,36,"M",1,2,36,0
2019,137922155,121323330,0,,,"",,,,
2019,137912913,121323334,1,5,45,"M",3,2,45,0
2019,137922162,121323336,0,,,"",,,,
2019,137917871,121328453,1,5,25,"F",1,2,25,0
2019,137917873,121323341,2,5,30,"M",1,,30,0
2019,137922170,121323344,0,,,"",,,,
2019,137922176,121323347,0,,,"",,,,
2019,137922174,121336669,0,,,"",,,,
2019,137922175,121323348,0,,,"",,,,
2019,137917882,121323354,1,5,30,"M",1,2,30,0
2019,135149985,118950556,0,,,"",,,,
2019,135134732,118950317,0,,,"",,,,
2019,135147863,118950550,1,5,22,"F",1,,22,0
2019,135147877,118950560,0,,,"",,,,
2019,135150024,118950595,0,,,"",,,,
2019,135141086,118950600,1,5,49,"M",1,,49,0
2019,135147930,118950628,2,5,13,"F",1,,13,0
2019,135147929,118950628,1,5,12,"F",1,,12,0
2019,135150073,118950635,1,5,37,"M",1,,37,0
2019,135150083,118950648,1,5,21,"M",1,,21,0
2019,135150107,118950665,0,,,"",,,,
2019,135150117,118950677,1,5,33,"F",1,,33,0
2019,135147707,118950327,0,,,"",,,,
2019,135147710,118955874,0,,,"",,,,
2019,135140964,118935044,1,5,20,"M",1,,20,0
2019,135134937,118955973,0,,,"",,,,
2019,135134949,118950512,1,5,37,"M",1,,37,0
2019,135134958,118950522,0,,,"",,,,
2019,135147852,118950533,1,5,48,"M",1,,48,0
2019,135134966,118950536,0,,,"",,,,
2019,135147881,118956020,1,5,45,"M",1,,45,0
2019,135150005,118950576,1,5,40,"M",1,,40,0
2019,135150014,118950585,0,,,"",,,,
2019,135150019,118950590,1,5,28,"M",2,,28,0
2019,135150025,118950596,1,5,33,"M",1,,33,0
2019,135147909,118950599,0,,,"",,,,
2019,135150057,118950624,0,,,"",,,,
2019,135150061,118950626,1,5,37,"M",1,,37,0
2019,135147692,118955859,0,,,"",,,,
2019,135147723,118955886,1,5,30,"F",1,,30,0
2019,135134778,118950359,1,5,31,"F",1,,31,0
2019,135134821,118950395,1,5,38,"F",1,,38,0
2019,135134825,118950398,1,5,37,"M",1,,37,0
2019,135134910,118950474,1,5,43,"M",1,,43,0
2019,135147817,118935131,0,,,"",,,,
2019,135134943,118950506,0,,,"",,,,
2019,135134946,118950508,1,5,48,"F",1,,48,0
2019,135149978,118950547,1,5,39,"F",1,,39,0
2019,135150030,118950601,1,5,23,"F",1,,23,0
2019,135141092,118935165,1,5,50,"M",1,,50,0
2019,135150064,118950630,1,5,38,"M",1,,38,0
2019,135150075,118950637,1,5,13,"F",1,,13,0
2019,135147939,118950642,2,5,14,"M",1,,14,0
2019,135147937,118950642,1,5,14,"M",1,,14,0
2019,135150090,118950653,0,,,"",,,,
2019,135150103,118950662,0,,,"",,,,
2019,135150106,118950664,0,,,"",,,,
2019,135150110,118950669,0,,,"",,,,
2019,135150114,118950674,0,,,"",,,,
2019,135134731,118950316,1,5,40,"F",1,,40,0
2019,135141007,118950400,0,,,"",,,,
2019,127958777,112909057,0,,,"",,,,
2019,127962267,112912469,1,5,46,"F",1,,46,0
2019,127952305,112902544,0,,,"",,,,
2019,127962515,112909265,0,,,"",,,,
2019,127959078,112912728,0,,,"",,,,
2019,122517910,108247132,0,,,"",,,,
2019,126688095,111788962,1,5,17,"F",1,,17,0
2019,126690964,111788987,1,5,42,"F",1,,42,0
2019,126690984,111789004,0,,,"",,,,
2019,126691001,111789021,1,5,33,"F",1,,33,0
2019,126691010,111794034,1,5,36,"F",1,,36,0
2019,126691038,111789052,0,,,"",,,,
2019,126691043,111789059,0,,,"",,,,
2019,126691292,111789281,0,,,"",,,,
2019,126688324,111784116,1,5,48,"M",1,,48,0
2019,126683082,111794154,1,5,22,"M",2,,22,0
2019,126688478,111794234,1,5,33,"F",1,,33,0
2019,126688492,111789320,0,,,"",,,,
2019,126691557,111784453,0,,,"",,,,
2019,126688751,111794407,1,5,31,"M",1,,31,0
2019,126688776,111784484,0,,,"",,,,
2019,126691616,111789578,0,,,"",,,,
2019,126683404,111794475,0,,,"",,,,
2019,126691692,111789628,1,5,36,"F",1,2,36,0
2019,126691706,111789648,1,5,32,"F",1,,32,0
2019,126688939,111784667,0,,,"",,,,
2019,126691790,111784679,1,5,51,"M",1,2,51,0
2019,126683525,111789742,1,5,25,"M",2,2,25,0
2019,126689014,111789764,0,,,"",,,,
2019,126691911,111789820,1,5,56,"M",1,2,56,0
2019,126691958,111794696,0,,,"",,,,
2019,126689142,111794705,0,,,"",,,,
2019,126689169,111784856,1,5,39,"F",1,2,39,0
2019,126689227,111784898,0,,,"",,,,
2019,126692132,111784992,1,5,48,"M",1,2,48,0
2019,126689383,111790057,0,,,"",,,,
2019,126683861,111785094,1,5,29,"M",1,2,29,0
2019,126683899,111790194,0,,,"",,,,
2019,126689565,111790213,1,5,33,"M",1,2,33,0
2019,126683926,111790217,1,5,29,"M",1,2,29,0
2019,126692334,111790217,2,5,22,"F",1,2,22,0
2019,126689579,111790226,1,5,38,"M",2,,38,0
2019,126935225,112001076,1,5,49,"F",1,2,49,0
2019,126927779,112001076,3,5,27,"F",1,2,27,0
2019,126935226,112001076,2,5,35,"F",1,2,35,0
2019,126935236,111985022,1,5,22,"F",1,2,22,0
2019,126935247,111985028,1,5,27,"M",1,2,27,0
2019,126935253,111985033,0,,,"",,,,
2019,126927809,111985047,1,5,32,"F",1,2,32,0
2019,126935291,111996949,0,,,"",,,,
2019,126927850,111985085,1,5,49,"M",1,,49,0
2019,126927877,111997008,0,,,"",,,,
2019,126927886,111985114,1,5,42,"M",1,2,42,0
2019,126930810,111985127,0,,,"",,,,
2019,126899172,111975078,0,,,"",,,,
2019,126909063,111975077,0,,,"",,,,
2019,126899175,111969498,0,,,"",,,,
2019,126899177,111969501,1,5,29,"M",1,,29,0
2019,126902648,111979963,1,5,29,"F",1,,29,0
2019,126902649,111979965,1,5,53,"M",2,,53,0
2019,126909078,111969516,2,5,21,"M",1,,21,0
2019,126909077,111969516,1,5,21,"F",1,,21,0
2019,126899191,111979968,0,,,"",,,,
2019,126902677,111975107,1,5,22,"M",1,,22,0
2019,126899199,111975112,1,5,30,"M",1,,30,0
2019,126899203,111969528,0,,,"",,,,
2019,126899202,111975115,1,5,24,"M",2,,24,0
2019,126899205,111975116,1,5,30,"M",1,,30,0
2019,126902684,111975118,1,5,31,"M",1,,31,0
2019,126899208,111969532,1,5,40,"M",1,,40,0
2019,126902693,111969536,1,5,29,"M",4,,29,0
2019,126902694,111975123,1,5,49,"F",1,,49,0
2019,126902696,111975125,1,5,52,"M",1,,52,0
2019,126899212,111979981,1,5,19,"F",1,,19,0
2019,126899219,111975132,0,,,"",,,,
2019,126902702,111979990,1,5,25,"M",2,,25,0
2019,126909098,111979994,1,5,66,"M",1,,66,0
2019,126899231,111975140,1,5,35,"M",2,,35,0
2019,126902717,111969547,1,5,13,"M",1,,13,0
2019,126899232,111969548,0,,,"",,,,
2019,126899234,111979997,1,5,27,"M",1,,27,0
2019,126902722,111975146,1,5,18,"M",1,,18,0
2019,126902723,111980000,1,5,47,"M",1,,47,0
2019,126909102,111969555,0,,,"",,,,
2019,126899243,111969559,1,5,58,"M",1,,58,0
2019,126902727,111980004,1,5,32,"M",1,,32,0
2019,126899246,111969560,1,5,41,"M",1,,41,0
2019,126902730,111975152,1,5,33,"M",1,,33,0
2019,126899249,111975154,0,,,"",,,,
2019,126902732,111980006,0,,,"",,,,
2019,126902741,111969566,1,5,30,"F",1,,30,0
2019,126909111,111969567,0,,,"",,,,
2019,126909113,111969571,0,,,"",,,,
2019,126899255,111975166,0,,,"",,,,
2019,126909115,111980014,1,5,78,"M",1,,78,0
2019,126909116,111980015,1,5,22,"F",1,,22,0
2019,126902748,111969572,1,5,29,"M",1,,29,0
2019,126902754,111980020,1,5,22,"F",1,,22,0
2019,126902765,111969585,1,5,22,"F",1,,22,0
2019,126902766,111969585,2,5,21,"F",1,,21,0
2019,126902770,111969589,0,,,"",,,,
2019,126902771,111975179,1,5,43,"F",1,,43,0
2019,126930677,111996863,0,,,"",,,,
2019,126930688,111996882,1,5,16,"M",1,,16,0
2019,126930704,111996906,1,5,36,"F",2,2,36,0
2019,126935254,111985035,0,,,"",,,,
2019,126927910,111985133,0,,,"",,,,
2019,126927976,112001208,0,,,"",,,,
2019,126935436,111997106,0,,,"",,,,
2019,126928013,111997124,0,,,"",,,,
2019,126928019,111997132,0,,,"",,,,
2019,126928027,112001223,1,5,16,"M",1,2,16,0
2019,126930861,111985212,0,,,"",,,,
2019,126935458,111985218,1,5,32,"F",1,2,32,0
2019,126939775,112002646,1,5,31,"M",1,,31,0
2019,126902636,111975083,1,5,45,"M",1,,45,0
2019,126899183,111975091,1,5,41,"M",1,,41,0
2019,126899193,111975103,0,,,"",,,,
2019,126902682,111975117,1,5,11,"F",1,,11,0
2019,126902721,111969554,1,5,25,"M",1,,25,0
2019,126902749,111969573,1,5,38,"M",1,,38,0
2019,126909118,111980018,1,5,39,"M",1,,39,0
2019,126899263,111980022,1,5,21,"M",1,,21,0
2019,126902772,111980032,1,5,36,"M",1,,36,0
2019,126930497,111995892,1,5,25,"M",1,,25,0
2019,126927566,111984849,1,5,41,"M",1,,41,0
2019,126930537,111995936,0,,,"",,,,
2019,126935097,111984892,1,5,11,"F",1,,11,0
2019,126927622,111984895,0,,,"",,,,
2019,126930578,111996741,0,,,"",,,,
2019,126930620,111996785,1,5,42,"F",1,,42,0
2019,126930621,111996787,1,5,19,"M",1,,19,0
2019,126935153,111996796,1,5,44,"M",2,,44,0
2019,126935157,111984951,1,5,18,"M",1,,18,0
2019,126930633,111996802,1,5,38,"M",1,,38,0
2019,126927693,111984956,0,,,"",,,,
2019,126930639,111996030,1,5,53,"F",1,,53,0
2019,126927699,111984965,1,5,30,"M",0,,30,0
2019,126927705,111984972,1,5,13,"M",1,,13,0
2019,126930650,111984974,0,,,"",,,,
2019,126935353,112001161,1,5,49,"M",1,2,49,0
2019,126930798,112001159,1,5,29,"M",1,2,29,0
2019,126930805,112001166,1,5,30,"M",1,,30,0
2019,126927893,111985122,1,5,28,"M",1,,28,0
2019,126935360,111985122,2,5,18,"M",2,,18,0
2019,126935362,111985125,1,5,20,"M",1,2,20,0
2019,126935361,112001171,1,5,26,"M",1,,26,0
2019,126935369,111997034,1,5,52,"F",1,2,52,0
2019,126927914,111997033,1,5,35,"M",4,,35,0
2019,126935371,112001176,2,5,24,"F",1,2,24,0
2019,126935370,112001176,1,5,38,"F",1,,38,0
2019,126930816,111985140,1,5,17,"F",1,2,17,0
2019,126927925,111985144,0,,,"",,,,
2019,126935386,112001188,1,5,28,"F",1,2,28,0
2019,126935387,111985149,1,5,33,"M",1,,33,0
2019,126935388,111985149,2,5,31,"F",1,,31,0
2019,126935391,112001192,1,5,41,"M",2,,41,0
2019,126927941,111997050,1,5,27,"M",2,2,27,0
2019,126930826,112001194,1,5,27,"M",2,2,27,0
2019,126930830,111997057,1,5,38,"M",1,2,38,0
2019,126935402,111997068,0,,,"",,,,
2019,126927956,111985168,0,,,"",,,,
2019,126927957,111985169,1,5,20,"M",1,2,20,0
2019,126927960,111997079,1,5,36,"F",1,2,36,0
2019,126927958,111997078,1,5,32,"F",1,2,32,0
2019,126935416,111985172,0,,,"",,,,
2019,126927965,111985175,0,,,"",,,,
2019,126927969,111985179,0,,,"",,,,
2019,126927970,112001204,0,,,"",,,,
2019,126930841,111985178,0,,,"",,,,
2019,126927973,111997089,0,,,"",,,,
2019,126927997,111985198,1,5,39,"M",2,,39,0
2019,126928000,111985200,1,5,18,"M",1,,18,0
2019,126935440,112001218,0,,,"",,,,
2019,126928004,111997113,0,,,"",,,,
2019,126928011,112001220,0,,,"",,,,
2019,126935446,111985204,0,,,"",,,,
2019,126935445,111997125,1,5,31,"F",1,2,31,0
2019,126928020,111985205,0,,,"",,,,
2019,126930859,111985207,0,,,"",,,,
2019,126928031,111985208,0,,,"",,,,
2019,126928035,111997148,1,5,19,"M",1,,19,0
2019,126935454,112001228,0,,,"",,,,
2019,126930868,111985217,1,5,26,"M",1,,26,0
2019,126930871,111985219,0,,,"",,,,
2019,126688429,111789263,1,5,38,"F",1,,38,0
2019,126691298,111789287,1,5,15,"M",1,,15,0
2019,126683158,111789287,2,5,18,"M",1,,18,0
2019,126691327,111784256,0,,,"",,,,
2019,126683210,111784314,0,,,"",,,,
2019,126691450,111784355,1,5,43,"M",1,,43,0
2019,126683348,111794427,0,,,"",,,,
2019,126691653,111789597,0,,,"",,,,
2019,126683408,111789612,0,,,"",,,,
2019,126688843,111789622,1,5,56,"F",1,2,56,0
2019,126691701,111789646,0,,,"",,,,
2019,126683469,111794535,1,5,28,"M",1,2,28,0
2019,126688990,111789738,1,5,30,"F",1,2,30,0
2019,126689029,111789778,1,5,30,"M",1,,30,0
2019,126683582,111789803,0,,,"",,,,
2019,126691934,111789843,2,5,26,"F",1,2,26,0
2019,126683611,111789843,1,5,26,"M",1,2,26,0
